source,target,id,osm_way_id,osm_bridge_relation_id,osm_bridge,osm_highway,osm_label,bridge_id,distance,within_boundaries
15554,19138,9936,11838551,,,,Colewood Drive,,290.0148077,FALSE
7089,19139,9937,11838559,,,,Railroad Street,,27.32368403,FALSE
19140,19141,9938,11838583,,,,Railroad Street,,133.6296662,FALSE
19141,19142,9939,11838583,,,,Railroad Street,,73.88229173,FALSE
19145,19146,9940,11838592,,,,Railroad Street,,43.80296505,FALSE
5127,19151,9941,11838622,,,,West Railroad Street,,181.8755708,FALSE
16803,19153,9942,434881982,,,,4th Street,,22.32406802,FALSE
10419,19158,9943,54225909,,,,East Warrington Avenue,,72.44957391,TRUE
11221,19164,9944,11838650,,,,Howley Street,,177.6301887,TRUE
3066,19167,9945,11838653,,,,Howley Street,,93.78131323,TRUE
9520,19168,9946,375197211,,,,Friendship Avenue,,14.28688185,TRUE
2791,19172,9947,505422985,,,,Walnut Street,,78.202804,FALSE
2792,19173,9948,11952636,,,,Locust Street,,78.4252693,FALSE
11106,19174,9949,11838657,,,,Whigham Street,,50.79053587,FALSE
19173,19174,9950,11838657,,,,Whigham Street,,41.74647172,FALSE
9387,19175,9951,11838659,,,,Whigham Street,,94.05340134,FALSE
10012,19183,9952,11838746,,,,Highland Road,,217.1438127,FALSE
3680,19185,9953,11838749,,,,Highland Road,,9.562351272,FALSE
19188,19189,9954,11838771,,,,Highland Road,,98.71595703,FALSE
17283,19192,9955,625479056,,,,River Road,,93.26715415,FALSE
12217,19193,9956,11839009,,,,Whitaker Street,,31.20471151,FALSE
15280,19193,9957,11839000,,,,Whitaker Way,,83.8182126,FALSE
12215,19194,9958,11839004,,,,Whitaker Street,,100.9492132,FALSE
9881,19196,9959,11839009,,,,Whitaker Street,,22.93215454,FALSE
10379,19196,9960,11958881,,,,Chalfont Street,,108.1060544,FALSE
4078,19197,9961,11957251,,,,Grant Street,,44.96346966,FALSE
12854,19197,9962,625479059,,,,Whitaker Way,,102.1156333,FALSE
19196,19197,9963,11839009,,,,Whitaker Street,,33.94102717,FALSE
6195,19198,9964,11839011,,,,Whitaker Street,,46.48419363,TRUE
4353,19199,9965,11839012,,,,Whitaker Street,,25.16799426,FALSE
16839,19204,9966,638925034,,,,Horning Avenue,,72.86272471,TRUE
19203,19204,9967,11839057,,,,Odette Street,,182.0211595,TRUE
11071,19205,9968,11965283,,,,Sinclair Drive,,100.4561216,FALSE
19207,19208,9969,11839102,,,,Mississippi Avenue,,66.7141098,FALSE
19212,19213,9970,11839108,,,,Winthrop Road,,32.68641665,FALSE
1656,19215,9971,54201885,,,,Kings Highway,,53.33613832,FALSE
19213,19215,9972,11839112,,,,Winthrop Road,,47.29097725,FALSE
4821,19217,9973,54286563,,,,Greentree Road,,167.3950672,FALSE
2155,19218,9974,11840080,,,,Royal Oak Drive,,114.4844773,FALSE
1249,19219,9975,625497955,,,,Brownlee Street,,110.485797,FALSE
10592,19219,9976,11839134,,,,Grandview Avenue,,86.99267429,FALSE
4638,19220,9977,11965596,,,,Norwood Avenue,,44.82023525,FALSE
4640,19220,9978,11965596,,,,Norwood Avenue,,44.57999954,FALSE
17156,19223,9979,11839142,,,,Grandview Avenue,,70.21439948,FALSE
4864,19224,9980,11839142,,,,Grandview Avenue,,43.47677896,FALSE
8030,19224,9981,11839142,,,,Grandview Avenue,,44.70500508,FALSE
1914,19226,9982,54579438,,,,Bank Street,,13.16026601,FALSE
1485,19230,9983,351717744,,,,Josephine Street,,61.24358469,FALSE
6281,19231,9984,11839155,,,,Grandview Avenue,,12.10663726,FALSE
19230,19231,9985,11839155,,,,Grandview Avenue,,42.95063708,FALSE
6281,19232,9986,11839155,,,,Grandview Avenue,,27.88659852,FALSE
10415,19232,9987,351717742,,,,Johnston Street,,138.0133066,FALSE
15927,19233,9988,11839155,,,,Grandview Avenue,,84.73872038,FALSE
19232,19233,9989,11839155,,,,Grandview Avenue,,82.07891124,FALSE
2497,19234,9990,11840634,,,,Bowers Street,,44.95213102,FALSE
4758,19236,9991,625840024,,,,Bessemer Avenue,,207.8834005,FALSE
12912,19236,9992,54606653,,,,Bessemer Avenue,,89.56478181,FALSE
3105,19237,9993,362488613,,,,Schars Lane,,42.975954,FALSE
12815,19237,9994,11839166,,,,Grandview Avenue,,190.1564807,FALSE
10327,19238,9995,11965742,,,,Good Lane,,87.86271883,FALSE
12765,19238,9996,11965742,,,,Good Lane,,54.12653902,FALSE
1329,19243,9997,11839201,,,,Grandview Avenue,,149.0900998,FALSE
19170,19246,9998,11839240,,,,Chalfonte Avenue,,66.93386449,FALSE
5053,19247,9999,11839246,,,,South 16th Street,,34.05412314,TRUE
5053,19248,10000,11839246,,,,South 16th Street,,103.3145432,TRUE
3216,19258,10001,671928110,,,,Clonmel Street,,80.04639404,FALSE
3217,19259,10002,11950336,,,,Dunblane Avenue,,81.21174989,FALSE
16004,19260,10003,11839267,,,,Commonwealth Avenue,,86.45660718,FALSE
16458,19260,10004,11955752,,,,Richford Avenue,,79.50636289,FALSE
16459,19260,10005,11839267,,,,Commonwealth Avenue,,72.15514714,FALSE
19269,19270,10006,11839298,,,,Talley Drive,,69.44848892,FALSE
11310,19273,10007,11839329,,,,Norbert Street,,40.61706992,FALSE
10859,19274,10008,11839330,,,,Henger Street,,52.12911782,TRUE
11855,19275,10009,510893775,,,,Potomac Avenue,,102.5071273,TRUE
11968,19275,10010,510893775,,,,Potomac Avenue,,13.81681015,TRUE
9870,19281,10011,11839349,,,,North Meadowcroft Avenue,,220.5725537,TRUE
6761,19282,10012,11839367,,,,Glenwood Drive,,67.68615197,FALSE
6761,19283,10013,11839367,,,,Glenwood Drive,,106.2418731,FALSE
7662,19285,10014,11839385,,,,Independent Street,,36.91832976,FALSE
16504,19287,10015,11839408,,,,West 6th Avenue,,30.7382755,FALSE
19286,19287,10016,11839408,,,,West 6th Avenue,,27.95522329,FALSE
16504,19288,10017,11839408,,,,West 6th Avenue,,37.63302583,FALSE
6815,19290,10018,54287025,,,,Union Avenue,,265.8771473,FALSE
12977,19290,10019,510497561,,,,Center Street,,114.5217839,FALSE
4511,19294,10020,11839472,,,,Cross Street,,63.5205678,TRUE
3657,19295,10021,11839473,,,,Cross Street,,29.05913278,FALSE
5174,19296,10022,317135740,,,,4th Street,,241.5281797,FALSE
9365,19297,10023,11839477,,,,Cross Street,,89.89378054,FALSE
5668,19298,10024,147186962,,,,Creedmoor Place,,76.49251068,TRUE
5666,19299,10025,11839482,,,,Harcor Drive,,24.658884,TRUE
5667,19299,10026,400525611,,,,Harcor Drive,,21.02217009,TRUE
16233,19300,10027,70080869,,,,Middle Street,,69.68118033,FALSE
3760,19301,10028,11839484,,,,20th Street,,31.65075599,FALSE
19300,19301,10029,11839484,,,,20th Street,,35.48705182,FALSE
12102,19315,10030,11943666,,,,Churchview Avenue,,27.18404815,FALSE
12774,19317,10031,11839555,,,,Crysler Street,,22.74930233,TRUE
17924,19318,10032,11839557,,,,Fairhope Street,,62.12860734,TRUE
19318,19319,10033,11839557,,,,Fairhope Street,,65.92642255,TRUE
11098,19320,10034,54455399,,,,Maple Avenue,,30.77248388,TRUE
4421,19324,10035,11839712,,,,Childs Street,,167.4329317,TRUE
9988,19327,10036,625479001,,,,Brownsville Road,,59.82914745,TRUE
15644,19328,10037,11839721,,,,Suncrest Street,,138.0156233,TRUE
3393,19329,10038,402537979,,,,Frankstown Road,,111.5652824,FALSE
11388,19330,10039,11839745,,,,Overbrook Road,,146.3892816,FALSE
19329,19330,10040,11839745,,,,Overbrook Road,,84.08117121,FALSE
19331,19332,10041,11839754,,,,Nelbon Avenue,,28.17749978,FALSE
17475,19333,10042,11839754,,,,Nelbon Avenue,,90.88069944,FALSE
19332,19333,10043,11839754,,,,Nelbon Avenue,,61.93134337,FALSE
3536,19334,10044,11944714,,,,Macfarlane Drive,,260.7827566,FALSE
11807,19334,10045,11839754,,,,Nelbon Avenue,,88.23468085,FALSE
15002,19335,10046,11839761,,,,Brushton Avenue,,48.89807783,TRUE
11289,19336,10047,11839761,,,,Brushton Avenue,,45.64776702,TRUE
18540,19336,10048,11953500,,,,Tioga Street,,216.3887136,TRUE
13191,19337,10049,11839761,,,,Brushton Avenue,,109.0847195,TRUE
15147,19337,10050,11839761,,,,Brushton Avenue,,59.02686345,TRUE
13191,19338,10051,11839761,,,,Brushton Avenue,,106.9316439,TRUE
19338,19339,10052,11839761,,,,Brushton Avenue,,106.0407428,TRUE
6228,19340,10053,11839761,,,,Brushton Avenue,,15.93919113,TRUE
14655,19340,10054,11839761,,,,Brushton Avenue,,189.7263986,TRUE
17697,19341,10055,263005773,,,,Penn Avenue,,27.46868741,TRUE
9063,19342,10056,11839762,,,,Brushton Avenue,,54.76951931,TRUE
11778,19343,10057,329005868,,,,Thomas Boulevard,,143.8614394,TRUE
19343,19344,10058,11839762,,,,Brushton Avenue,,92.77249006,FALSE
2175,19346,10059,259483059,,,,LaCrosse Street,,86.77581548,FALSE
13792,19347,10060,11839769,,,,Winterburn Avenue,,12.89545492,TRUE
13792,19348,10061,11839769,,,,Winterburn Avenue,,107.6005303,TRUE
16216,19349,10062,11839773,,,,Winterburn Avenue,,37.9130139,TRUE
8518,19350,10063,11955286,,,,Connor Street,,53.41413793,TRUE
10453,19350,10064,11839774,,,,Winterburn Avenue,,49.35001566,TRUE
19350,19351,10065,11839774,,,,Winterburn Avenue,,172.6936214,TRUE
18866,19352,10066,11839785,,,,Aber Road,,36.63206936,FALSE
18907,19353,10067,625866916,,,,Grove Road,,97.47917556,FALSE
18906,19354,10068,11949257,,,,Urban Drive,,99.83900665,FALSE
17133,19355,10069,625866919,,,,Mount Carmel Road,,296.4030433,FALSE
19354,19355,10070,11839785,,,,Aber Road,,25.70408757,FALSE
7097,19357,10071,356847070,,,,Washington Avenue,,52.3036089,FALSE
13983,19359,10072,54451076,,,,Market Street,,108.1350034,FALSE
19359,19360,10073,11839801,,,,7th Street,,58.50642456,FALSE
14832,19361,10074,505422985,,,,Walnut Street,,46.13964441,FALSE
19360,19361,10075,11839801,,,,7th Street,,83.32625741,FALSE
13985,19362,10076,610309817,,,,Centre Avenue,,65.09815048,FALSE
13986,19363,10077,610309816,,,,Blaw Avenue,,63.16923024,FALSE
4740,19366,10078,11839812,,,,7th Street,,122.4558506,FALSE
13638,19367,10079,11839815,,,,7th Street,,98.75731304,FALSE
2880,19368,10080,11839815,,,,7th Street,,198.4032609,FALSE
13991,19368,10081,11944837,,,,North Avenue,,118.24185,FALSE
2716,19369,10082,297482008,,,,Airbrake Avenue,,90.73358451,FALSE
13989,19369,10083,297482008,,,,Airbrake Avenue,,88.01637131,FALSE
18168,19369,10084,11839820,,,,7th Street,,42.60560705,FALSE
10625,19371,10085,11948802,,,,Hulton Road,,247.9478435,FALSE
11630,19374,10086,163805635,,,,West Main Street,,53.76156449,FALSE
14975,19374,10087,163805635,,,,West Main Street,,45.13517506,FALSE
2722,19376,10088,220363835,,,,California Avenue,,121.8873096,FALSE
2723,19377,10089,479928802,,,,Washington Avenue,,118.4286738,FALSE
13994,19377,10090,479928802,,,,Washington Avenue,,115.7917075,FALSE
19376,19377,10091,11839844,,,,7th Street,,108.0061327,FALSE
2724,19378,10092,220363837,,,,Delaware Avenue,,117.1423096,FALSE
10187,19378,10093,11839844,,,,7th Street,,165.30021,FALSE
13995,19378,10094,220363837,,,,Delaware Avenue,,114.4849001,FALSE
19377,19378,10095,11839844,,,,7th Street,,148.3102813,FALSE
10187,19379,10096,11839844,,,,7th Street,,254.8920486,FALSE
2518,19380,10097,11839851,,,,Winslow Street,,258.3517688,TRUE
3346,19383,10098,11944273,,,,Fernhill Avenue,,138.3362804,TRUE
11961,19384,10099,11943200,,,,Dunster Street,,211.0297582,TRUE
16281,19384,10100,11839855,,,,La Moine Street,,41.97622829,TRUE
13294,19385,10101,11958066,,,,Shadyhill Road,,39.56233317,TRUE
7972,19386,10102,625882442,,,,Stilley Road,,163.1660309,FALSE
1581,19387,10103,11852623,,,,Wainwright Street,,72.09715782,FALSE
16237,19388,10104,11839861,,,,Cherokee Street,,147.7836158,TRUE
19388,19389,10105,11839861,,,,Cherokee Street,,140.6906295,TRUE
401,19392,10106,70651782,,,,Argonne Avenue,,45.80627056,FALSE
15297,19392,10107,11839902,,,,East Littlewood Avenue,,47.47115774,FALSE
17476,19392,10108,11839902,,,,East Littlewood Avenue,,121.2552254,FALSE
403,19393,10109,11962307,,,,Orvis Avenue,,45.53133952,FALSE
17476,19393,10110,11839902,,,,East Littlewood Avenue,,74.15185849,FALSE
12143,19396,10111,88412491,,,,Andick Way,,75.75528107,TRUE
17430,19396,10112,11839968,,,,Orangewood Avenue,,3.759076487,TRUE
12145,19397,10113,11945576,,,,Sebring Avenue,,73.44743163,TRUE
17273,19397,10114,11839968,,,,Orangewood Avenue,,327.2083216,TRUE
17430,19397,10115,11839968,,,,Orangewood Avenue,,103.7710134,TRUE
19141,19399,10116,11839975,,,,Line Street,,13.80023218,FALSE
19141,19400,10117,11839975,,,,Line Street,,42.43632174,FALSE
19400,19401,10118,11839975,,,,Line Street,,44.80467743,FALSE
7767,19403,10119,11839980,,,,Nancy Drive,,95.33139882,FALSE
6475,19404,10120,11853053,,,,Alice Drive,,95.25638561,FALSE
2592,19407,10121,396630690,,,,,,49.07364605,TRUE
5405,19409,10122,11840009,,,,Hiawatha Street,,84.07045599,TRUE
16512,19410,10123,11840012,,,,E Street,,84.92695737,FALSE
19412,19413,10124,11840085,,,,Royal Oak Drive,,47.45162194,FALSE
19413,19414,10125,11840085,,,,Royal Oak Drive,,48.37278006,FALSE
12789,19415,10126,161498922,,,,Chatham Park Drive,,76.77390222,FALSE
15375,19417,10127,11840111,,,,Hilda Avenue,,47.66156216,FALSE
18677,19418,10128,600329245,,,,Kirkwood Drive,,25.98888425,FALSE
17240,19419,10129,69830458,,,,Lower Road,,14.76177368,FALSE
19418,19419,10130,11840114,,,,Kirkwood Drive,,16.69193094,FALSE
18401,19420,10131,11840114,,,,Kirkwood Drive,,101.9671071,FALSE
18200,19422,10132,11840126,,,,Filmore Street,,76.20724226,TRUE
1173,19426,10133,11840136,,,,Conover Road,,121.7705351,TRUE
19425,19426,10134,266076714,,,,Conover Road,,51.63957344,TRUE
16881,19427,10135,11946170,,,,Central Avenue,,90.36833638,FALSE
19427,19428,10136,11840139,,,,Watson Avenue,,97.56655531,FALSE
19428,19429,10137,11840139,,,,Watson Avenue,,47.69376343,FALSE
18164,19430,10138,11955135,,,,Kendall Avenue,,55.66019972,FALSE
9688,19432,10139,11962709,,,,Edgewood Drive,,166.0513866,FALSE
6569,19440,10140,255471105,,,,Tioga Street,,118.6103409,TRUE
19440,19441,10141,11840166,,,,West Run Road,,11.99413433,TRUE
7793,19442,10142,11840166,,,,West Run Road,,39.8792795,TRUE
19444,19445,10143,11840175,,,,Ung Drive,,116.1082825,FALSE
19447,19448,10144,11840242,,,,East Street,,28.40602365,TRUE
11395,19451,10145,54338619,,,,East Ohio Street,,33.53671095,TRUE
19450,19451,10146,11840242,,,,East Street,,10.63747471,TRUE
19054,19452,10147,54678752,,,,1st Street,,35.32824396,FALSE
19452,19453,10148,11840244,,,,East Street,,62.98087794,FALSE
15070,19455,10149,227569076,,,,North Avenue,,105.6197629,FALSE
8459,19456,10150,11840248,,,,East Street,,64.21609477,FALSE
6892,19457,10151,218500019,,,,Gladys Avenue,,136.0337393,TRUE
14477,19457,10152,11840275,,,,Risby Avenue,,97.0680439,TRUE
12856,19458,10153,625479039,,,,Kennedy Street,,51.39911153,FALSE
17800,19458,10154,625479039,,,,Kennedy Street,,89.37776591,FALSE
820,19459,10155,11840319,,,,Upston Street,,45.29769996,FALSE
17109,19459,10156,347273542,,,,Monroe Avenue,,167.4307828,FALSE
3444,19460,10157,11840319,,,,Upston Street,,9.222391262,FALSE
17110,19460,10158,347273541,,,,Lysle Avenue,,165.0227893,FALSE
4329,19461,10159,11840319,,,,Upston Street,,83.95073743,FALSE
17111,19461,10160,11954891,,,,Pleasant Avenue,,168.8418705,FALSE
17451,19462,10161,11840319,,,,Upston Street,,66.54318557,FALSE
5947,19463,10162,11840347,,,,Sunnyfield Drive,,62.69489035,FALSE
19465,19466,10163,11840363,,,,Glencairn Road,,8.288907162,FALSE
9526,19469,10164,11840365,,,,Glencairn Road,,4.254080339,FALSE
18527,19470,10165,11840369,,,,Nakoma Drive,,108.9460667,FALSE
8015,19471,10166,11945776,,,,Ordale Boulevard,,128.6442651,FALSE
19470,19471,10167,11840369,,,,Nakoma Drive,,82.18058229,FALSE
1420,19472,10168,11840375,,,,Gate Street,,55.97996999,FALSE
10654,19472,10169,11945603,,,,Pine Way,,61.70378793,FALSE
14634,19473,10170,11840376,,,,Morrow Street,,186.3471246,FALSE
14926,19475,10171,11840380,,,,Geisler Drive,,119.409408,FALSE
19474,19475,10172,11840380,,,,Geisler Drive,,74.26324303,FALSE
7087,19479,10173,11840449,,,,Florence Street,,47.7862692,FALSE
15764,19479,10174,11954995,,,,Locust Way,,138.6528162,FALSE
17321,19479,10175,11840449,,,,Florence Street,,46.30918711,FALSE
19483,19484,10176,11840471,,,,Milligan Avenue,,39.54221182,FALSE
19484,19485,10177,11840471,,,,Milligan Avenue,,54.51992921,FALSE
19485,19486,10178,11840474,,,,Milligan Avenue,,68.92227865,FALSE
5929,19487,10179,350378225,,,,Edgewood Avenue,,43.49946716,FALSE
13233,19489,10180,11840498,,,,Amy Drive,,69.50748164,FALSE
1130,19492,10181,11840503,,,,Home Avenue,,157.1170233,FALSE
3383,19497,10182,169669246,,,,Arlington Avenue,,68.38048134,TRUE
14759,19497,10183,169669246,,,,Arlington Avenue,,76.05521165,TRUE
1938,19498,10184,11942966,,,,Walnut Street,,59.26439061,TRUE
14313,19498,10185,11942966,,,,Walnut Street,,78.61674801,TRUE
19497,19498,10186,11840542,,,,Koeller Street,,181.7363784,TRUE
7055,19499,10187,109500558,,,,Straubs Lane,,210.8372515,TRUE
15931,19499,10188,11840563,,,,Roethlein Way,,37.00039378,TRUE
15089,19502,10189,11840601,,,,Haverhill Road,,165.5982008,FALSE
2653,19504,10190,11840618,,,,Tweed Street,,100.9852363,TRUE
19504,19505,10191,11840618,,,,Tweed Street,,99.20320889,TRUE
19505,19506,10192,11840618,,,,Tweed Street,,102.0236953,TRUE
2497,19508,10193,11840634,,,,Bowers Street,,45.25007918,FALSE
19509,19510,10194,11840638,,,,North Spruce Drive,,218.7245722,FALSE
19510,19511,10195,11840638,,,,North Spruce Drive,,41.83694893,FALSE
15294,19512,10196,11840661,,,,Braun Street,,244.1965987,FALSE
18549,19515,10197,11840711,,,,Blackhawk Street,,161.9540741,FALSE
18887,19515,10198,11840711,,,,Blackhawk Street,,185.3698145,TRUE
18061,19517,10199,11840717,,,,Villaview Drive,,53.67851902,FALSE
19518,19519,10200,11840725,,,,Queensberry Court,,23.25571199,FALSE
19520,19521,10201,11840728,,,,Idlewood Avenue,,51.89863723,TRUE
19184,19524,10202,11840841,,,,Fox Chapel Road,,43.7281412,FALSE
15772,19525,10203,11840841,,,,Fox Chapel Road,,65.47287738,FALSE
10336,19532,10204,11840934,,,,Higgins Street,,5.157871847,FALSE
13961,19533,10205,11840943,,,,Theresa Avenue,,54.70676982,FALSE
1912,19534,10206,11840966,,,,Alvin Street,,65.46070913,FALSE
9915,19536,10207,11840994,,,,Pittsburgh Street,,59.15097851,FALSE
1908,19537,10208,11840994,,,,Pittsburgh Street,,91.11095444,FALSE
12670,19537,10209,317135738,,,,3rd Street,,79.50204281,FALSE
1134,19538,10210,11840994,,,,Pittsburgh Street,,89.56437091,FALSE
4261,19539,10211,11840995,,,,Pittsburgh Street Extended,,51.54833717,FALSE
13663,19540,10212,194026287,,,,Plumer Avenue,,64.20956256,FALSE
17387,19540,10213,194026287,,,,Plumer Avenue,,82.58816665,FALSE
10271,19541,10214,11841009,,,,Frankstown Avenue,,56.41417411,TRUE
15906,19547,10215,11948572,,,,Sleeth Place,,46.31825096,TRUE
15795,19548,10216,11841042,,,,Pennoak Manor Drive,,78.73255083,FALSE
7431,19549,10217,11841044,,,,Crestline Place,,27.43374028,TRUE
14746,19551,10218,440354567,,,,West Street,,78.32533689,TRUE
321,19552,10219,11841059,,,,St Clair Avenue,,11.22977476,FALSE
13167,19553,10220,11841063,,,,Hamrock Court,,70.22701588,FALSE
8626,19554,10221,326475772,,,,Fox Chapel Road,,75.18261049,FALSE
73,19556,10222,11841069,,,,Laird Street,,95.21923002,TRUE
73,19557,10223,11841069,,,,Laird Street,,88.89633978,TRUE
16834,19559,10224,11944870,,,,Blanton Street,,75.63437835,TRUE
16835,19559,10225,270554734,,,,Minnesota Street,,44.08030428,TRUE
15239,19561,10226,11841092,,,,Lloyd Avenue,,68.75369429,FALSE
8946,19562,10227,11841092,,,,Lloyd Avenue,,42.29586635,FALSE
16361,19562,10228,11965768,,,,Columbia Avenue,,72.53537992,FALSE
9006,19563,10229,11841092,,,,Lloyd Avenue,,111.3038903,FALSE
19563,19564,10230,11841092,,,,Lloyd Avenue,,162.1459713,FALSE
8624,19565,10231,54511658,,,,Edgewood Avenue,,118.1991462,FALSE
19564,19565,10232,11841092,,,,Lloyd Avenue,,190.0998611,FALSE
8385,19566,10233,11841094,,,,Lloyd Avenue,,96.18655693,FALSE
8276,19567,10234,55260058,,,,Greensburg Avenue,,108.1607839,FALSE
1587,19570,10235,11853334,,,,Brownsville Road,,45.5294797,FALSE
19570,19571,10236,11841145,,,,Marylea Avenue,,39.16264903,FALSE
9661,19572,10237,632344659,,,,Drebert Avenue,,67.32285018,FALSE
13095,19572,10238,632344659,,,,Drebert Avenue,,79.57827618,FALSE
19571,19572,10239,11841145,,,,Marylea Avenue,,128.744457,FALSE
19572,19573,10240,11841145,,,,Marylea Avenue,,149.8490561,FALSE
8763,19575,10241,165328518,,,,Center Street,,146.5928306,FALSE
15842,19575,10242,11841169,,,,Ewing Street,,69.59931644,FALSE
16521,19576,10243,165328526,,,,Mill Street,,84.50556233,FALSE
11635,19578,10244,11948176,,,,Glenmawr Avenue,,208.722624,TRUE
12721,19579,10245,11841194,,,,Ladora Lane,,79.35021867,FALSE
6671,19580,10246,594782468,,,,Bower Hill Road,,124.215683,FALSE
19509,19581,10247,11963353,,,,Middle Road,,86.15924232,FALSE
12853,19584,10248,11851592,,,,East 16th Avenue,,127.1122111,FALSE
19583,19584,10249,11851592,,,,East 16th Avenue,,183.1229657,FALSE
1385,19585,10250,11851592,,,,East 16th Avenue,,28.19648683,FALSE
15414,19585,10251,11851592,,,,East 16th Avenue,,47.06097022,FALSE
9574,19587,10252,11851631,,,,Roseberry Lane,,69.48514951,TRUE
18398,19591,10253,11851641,,,,Overbrook Boulevard,,37.57041972,TRUE
19591,19592,10254,88325889,,,,Overbrook Boulevard,,34.33127662,TRUE
18260,19593,10255,88332383,,,,Almont Street,,201.7085261,TRUE
19593,19594,10256,11851646,,,,Overbrook Boulevard,,171.8090561,TRUE
17785,19595,10257,11944796,,,,Spokane Avenue,,85.46423333,TRUE
19594,19595,10258,11851646,,,,Overbrook Boulevard,,84.49413712,TRUE
8809,19596,10259,11851646,,,,Overbrook Boulevard,,51.13280354,TRUE
19597,19598,10260,11851646,,,,Overbrook Boulevard,,9.295833388,TRUE
3676,19599,10261,11851648,,,,Overbrook Boulevard,,75.14741691,TRUE
3676,19600,10262,11851648,,,,Overbrook Boulevard,,6.530513864,TRUE
18398,19600,10263,11851648,,,,Overbrook Boulevard,,47.39004411,TRUE
15946,19602,10264,11948039,,,,Bessica Street,,24.07934552,FALSE
14412,19605,10265,11851680,,,,Kittanning Street,,32.60661165,FALSE
